depa	ano	culti	precio
ANTI	2016	PINA GOLD	1524,194444
ANTI	2016	PINA MANZANA	1106,041667
ANTI	2016	PINA PEROLERA	900
ANTI	2016	PITAHAYA	5005,875
ANTI	2016	PLATANO COMINO	1173,958333
ANTI	2016	PLATANO DOMINICO VERDE	1068,645833
ANTI	2016	PLATANO GUINEO	752,5
ANTI	2016	PLATANO HARTON MADURO	1537,166667
ANTI	2016	PLATANO HARTON VERDE	1516,133333
ANTI	2016	PLATANO HARTON VERDE EJE CAFETERO	1754,416667
ANTI	2016	RABANO ROJO	1344,916667
ANTI	2016	REMOLACHA	965,6333333
ANTI	2016	REMOLACHA BOGOTANA	876,8181818
ANTI	2016	REMOLACHA REGIONAL	790,6666667
ANTI	2016	REPOLLO BLANCO	329,6145833
ANTI	2016	REPOLLO BLANCO BOGOTANO	493,8333333
ANTI	2016	REPOLLO MORADO	439,1052632
ANTI	2016	TANGELO	2282,166667
ANTI	2016	TOMATE CHONTO	1211,291667
ANTI	2016	TOMATE CHONTO REGIONAL	1345,086538
ANTI	2016	TOMATE DE ARBOL	1348,183333
ANTI	2016	TOMATE LARGA VIDA	2551,833333
ANTI	2016	TOMATE RINON	2278,571429
ANTI	2016	UCHUVA CON CASCARA	2799,8
ANTI	2016	UVA IMPORTADA	6777,285714
ANTI	2016	UVA ISABELA	3330,458333
ANTI	2016	UVA RED GLOBE NACIONAL	4491,666667
ANTI	2016	UVA VERDE	4573,75
ANTI	2016	YUCA CHIROSA	1138,388889
ANTI	2016	YUCA CRIOLLA	1054,666667
ANTI	2016	YUCA ICA	1311,916667
ANTI	2016	ZANAHORIA	672,8333333
ANTI	2016	ZANAHORIA BOGOTANA	1019,777778
ANTI	2016	ZANAHORIA LARGA VIDA	810,2738095
ANTI	2016	ZAPOTE	1686
ANTI	2017	ACELGA	1295,416667
ANTI	2017	AGUACATE COMUN	1947,52
ANTI	2017	AGUACATE HASS	2346,666667
ANTI	2017	AGUACATE PAPELILLO	2903,139535
ANTI	2017	AHUYAMA	846,3235294
ANTI	2017	AJI TOPITO DULCE	2997,333333
ANTI	2017	AJO	4461
ANTI	2017	AJO IMPORTADO	5015
ANTI	2017	APIO	649,5625
ANTI	2017	ARRACACHA BLANCA	1365,833333
ANTI	2017	ARROZ DE PRIMERA	2507,5
ANTI	2017	ARVEJA VERDE EN VAINA	2887,916667
ANTI	2017	ARVEJA VERDE EN VAINA PASTUSA	2710,090909
ANTI	2017	ARVEJA VERDE SECA IMPORTADA	2366,5
ANTI	2017	BANANO BOCADILLO	1000,166667
ANTI	2017	BANANO CRIOLLO	865,8055556
ANTI	2017	BANANO URABA	843,625
ANTI	2017	BERENJENA	1853,166667
ANTI	2017	BOROJO	3033,916667
ANTI	2017	BREVA	3498
ANTI	2017	BROCOLI	1655,958333
ANTI	2017	CALABACIN	1244,916667
ANTI	2017	CALABAZA	929,5833333
ANTI	2017	CEBOLLA CABEZONA BLANCA	2096,170732
ANTI	2017	CEBOLLA CABEZONA BLANCA IMPORTADA	2221
ANTI	2017	CEBOLLA CABEZONA ROJA IMPORTADA	2686,166667
ANTI	2017	CEBOLLA JUNCA	1682,466667
ANTI	2017	CEBOLLA PUERRO	1852,083333
ANTI	2017	CHOCOLO MAZORCA	749,2473118
ANTI	2017	CIDRA	500,625
ANTI	2017	CILANTRO	2464,553571
ANTI	2017	CIRUELA IMPORTADA	6989,5
ANTI	2017	CIRUELA ROJA	2563,666667
ANTI	2017	COCO	5061,75
ANTI	2017	COLES	1041,375
ANTI	2017	COLIFLOR	1984,333333
ANTI	2017	CURUBA	1071,583333
ANTI	2017	DURAZNO IMPORTADO	6789,875
ANTI	2017	DURAZNO NACIONAL	4000,416667
ANTI	2017	ESPINACA	1531,6
ANTI	2017	FRESA	5193,75
ANTI	2017	FRIJOL CARGAMANTO BLANCO	6511,392857
ANTI	2017	FRIJOL CARGAMANTO ROJO	5413,555556
ANTI	2017	FRIJOL NIMA CALIMA	3557,166667
ANTI	2017	FRIJOL RADICAL	3510
ANTI	2017	FRIJOL URIBE ROSADO	3069,333333
ANTI	2017	FRIJOL VERDE CARGAMANTO	2008,883333
ANTI	2017	GARBANZO IMPORTADO	5036,041667
ANTI	2017	GRANADILLA	4310,333333
ANTI	2017	GUANABANA	1882,487179
ANTI	2017	GUAYABA MANZANA	2349,666667
ANTI	2017	GUAYABA PERA	1211,875
ANTI	2017	GUAYABA PERA VALLUNA	1643,5
ANTI	2017	GULUPA	1102,361111
ANTI	2017	HABICHUELA	1360,194805
ANTI	2017	HABICHUELA LARGA	1450
ANTI	2017	HIGO	2845,666667
ANTI	2017	KIWI	5227,75
ANTI	2017	LECHUGA BATAVIA	704,7868852
ANTI	2017	LECHUGA CRESPA MORADA	1833,111111
ANTI	2017	LECHUGA CRESPA VERDE	1395,083333
ANTI	2017	LENTEJA IMPORTADA	4410,833333
ANTI	2017	LIMON COMUN	1604,444444
ANTI	2017	LIMON MANDARINO	860,25
ANTI	2017	LIMON TAHITI	1692,958333
ANTI	2017	LULO	2530,25
ANTI	2017	MAIZ AMARILLO CASCARA	1086,444444
ANTI	2017	MAIZ AMARILLO CASCARA IMPORTADO	872,8333333
ANTI	2017	MAIZ AMARILLO TRILLADO	1332,708333
ANTI	2017	MAIZ BLANCO CASCARA	1068,722222
ANTI	2017	MAIZ BLANCO TRILLADO	1362,708333
ANTI	2017	MAIZ PIRA	2589,5
ANTI	2017	MANDARINA COMUN	724,6666667
ANTI	2017	MANDARINA ONECO	1768,291667
ANTI	2017	MANGO COMUN	1187,925926
ANTI	2017	MANGO COSTENO	1377,5
ANTI	2017	MANGO DE AZUCAR	1978,214286
ANTI	2017	MANGO MANZANO	1723
ANTI	2017	MANGO TOMMY	2475,733333
ANTI	2017	MANGO YULIMA	1357,444444
ANTI	2017	MANZANA NACIONAL	3488,666667
ANTI	2017	MANZANA ROJA IMPORTADA	4337,793103
ANTI	2017	MANZANA ROYAL GALA IMPORTADA	4086,555556
ANTI	2017	MANZANA VERDE IMPORTADA	5232,972222
ANTI	2017	MARACUYA	1861,457627
ANTI	2017	MARACUYA ANTIOQUENO	1794,333333
ANTI	2017	MARACUYA VALLUNO	2767,166667
ANTI	2017	MELON CANTALUP	2519,416667
ANTI	2017	MORA DE CASTILLA	2125,587302
ANTI	2017	NARANJA COMUN	433,75
ANTI	2017	NARANJA VALENCIA	1068,3125
ANTI	2017	PAPA CAPIRA	1030,4375
ANTI	2017	PAPA CRIOLLA LIMPIA	1633,636364
ANTI	2017	PAPA NEVADA	1243,218391
ANTI	2017	PAPA PURACE	815,1666667
ANTI	2017	PAPA R-12 NEGRA	937,3333333
ANTI	2017	PAPAYA HAWAIANA	1753,807692
ANTI	2017	PAPAYA MARADOL	1865,6875
ANTI	2017	PAPAYA MELONA	1174,416667
ANTI	2017	PAPAYA REDONDA	1174,333333
ANTI	2017	PAPAYA TAINUNG	1241,772727
ANTI	2017	PATILLA	828,8055556
ANTI	2017	PATILLA BABY	1904,083333
ANTI	2017	PEPINO COHOMBRO	855,7083333
ANTI	2017	PEPINO DE RELLENAR	2519,727273
ANTI	2017	PERA IMPORTADA	4532,625
ANTI	2017	PERA NACIONAL	1877,555556
ANTI	2017	PEREJIL	3930,125
ANTI	2017	PIMENTON	1549,845238
ANTI	2017	PIMENTON VERDE	2720,166667
ANTI	2017	PINA GOLD	1155,388889
ANTI	2017	PINA MANZANA	947,9318182
ANTI	2017	PINA PEROLERA	934,3333333
ANTI	2017	PITAHAYA	5573,3
ANTI	2017	PLATANO COMINO	1249,208333
ANTI	2017	PLATANO DOMINICO VERDE	700,0697674
ANTI	2017	PLATANO GUINEO	575,4166667
ANTI	2017	PLATANO HARTON MADURO	948,8333333
ANTI	2017	PLATANO HARTON VERDE	1002,966667
ANTI	2017	PLATANO HARTON VERDE EJE CAFETERO	1179,083333
ANTI	2017	RABANO ROJO	1702,583333
ANTI	2017	REMOLACHA	1101,766667
ANTI	2017	REMOLACHA BOGOTANA	583
ANTI	2017	REMOLACHA REGIONAL	910
ANTI	2017	REPOLLO BLANCO	280,6404494
ANTI	2017	REPOLLO BLANCO BOGOTANO	448
ANTI	2017	REPOLLO MORADO	575,4117647
ANTI	2017	TANGELO	2414,809524
ANTI	2017	TOMATE CHONTO	1299,916667
ANTI	2017	TOMATE CHONTO REGIONAL	1401,270833
ANTI	2017	TOMATE DE ARBOL	1404,558333
ANTI	2017	TOMATE LARGA VIDA	2789,083333
ANTI	2017	TOMATE RINON	2464,166667
ANTI	2017	UCHUVA CON CASCARA	2551,416667
ANTI	2017	UVA IMPORTADA	7240,75
ANTI	2017	UVA ISABELA	3048,166667
ANTI	2017	UVA RED GLOBE NACIONAL	4769,166667
ANTI	2017	UVA VERDE	4989,333333
ANTI	2017	YUCA CHIROSA	868,3703704
ANTI	2017	YUCA CRIOLLA	862,9166667
ANTI	2017	YUCA ICA	867,25
ANTI	2017	ZANAHORIA	693,4
ANTI	2017	ZANAHORIA BOGOTANA	896
ANTI	2017	ZANAHORIA LARGA VIDA	1145,208791
ANTI	2017	ZAPOTE	1689,4375
ANTI	2018	ACELGA	1455
ANTI	2018	AGUACATE COMUN	2492,625
ANTI	2018	AGUACATE HASS	2859,683333
ANTI	2018	AGUACATE PAPELILLO	3172,222222
ANTI	2018	AHUYAMA	748,8888889
ANTI	2018	AJI TOPITO DULCE	2307,75
ANTI	2018	AJO	4214,333333
ANTI	2018	AJO IMPORTADO	3680,636364
ANTI	2018	APIO	737,4791667
ANTI	2018	ARRACACHA BLANCA	1269,222222
ANTI	2018	ARROZ DE PRIMERA	2336,083333
ANTI	2018	ARVEJA VERDE EN VAINA	2889,62963
ANTI	2018	ARVEJA VERDE EN VAINA PASTUSA	2779,454545
ANTI	2018	ARVEJA VERDE SECA IMPORTADA	2216,958333
ANTI	2018	BANANO BOCADILLO	1062,5
ANTI	2018	BANANO CRIOLLO	813,625
ANTI	2018	BANANO URABA	972,3333333
ANTI	2018	BERENJENA	1817,083333
ANTI	2018	BOROJO	3468,666667
ANTI	2018	BREVA	4062,083333
ANTI	2018	BROCOLI	1658,666667
ANTI	2018	CALABACIN	1192,083333
ANTI	2018	CALABAZA	1037,833333
ANTI	2018	CEBOLLA CABEZONA BLANCA	1193,805556
ANTI	2018	CEBOLLA CABEZONA ROJA IMPORTADA	2108,166667
ANTI	2018	CEBOLLA JUNCA	1245,966667
ANTI	2018	CEBOLLA PUERRO	2067
ANTI	2018	CHOCOLO MAZORCA	725,6046512
ANTI	2018	CIDRA	557,2916667
ANTI	2018	CILANTRO	2564,396552
ANTI	2018	CIRUELA IMPORTADA	7520
ANTI	2018	CIRUELA ROJA	2680,583333
ANTI	2018	COCO	4345,083333
ANTI	2018	COLES	1054
ANTI	2018	COLIFLOR	2097,583333
ANTI	2018	CURUBA	1102,458333
ANTI	2018	DURAZNO IMPORTADO	6727,4
ANTI	2018	DURAZNO NACIONAL	4242,166667
ANTI	2018	ESPINACA	1852,25
ANTI	2018	FRESA	5726
ANTI	2018	FRIJOL CARGAMANTO BLANCO	6608,72619
ANTI	2018	FRIJOL CARGAMANTO ROJO	6057,138889
ANTI	2018	FRIJOL NIMA CALIMA	4883,25
ANTI	2018	FRIJOL RADICAL	4623,833333
ANTI	2018	FRIJOL URIBE ROSADO	4868,4
ANTI	2018	FRIJOL VERDE CARGAMANTO	2143,85
ANTI	2018	GARBANZO IMPORTADO	4284,291667
ANTI	2018	GRANADILLA	4701,25
ANTI	2018	GUANABANA	1755,472222
ANTI	2018	GUAYABA MANZANA	2363,583333
ANTI	2018	GUAYABA PERA	1280,9375
ANTI	2018	GUAYABA PERA VALLUNA	1718,25
ANTI	2018	GULUPA	1115,027778
ANTI	2018	HABICHUELA	1660,291667
ANTI	2018	HIGO	3158,73913
ANTI	2018	KIWI	5384
ANTI	2018	LECHUGA BATAVIA	797,7903226
ANTI	2018	LECHUGA CRESPA VERDE	1454,583333
ANTI	2018	LENTEJA IMPORTADA	2898,125
ANTI	2018	LIMON COMUN	1681,25
ANTI	2018	LIMON MANDARINO	908,0333333
ANTI	2018	LIMON TAHITI	1562,166667
ANTI	2018	LULO	2362,75
ANTI	2018	MAIZ AMARILLO CASCARA	1069,888889
ANTI	2018	MAIZ AMARILLO CASCARA IMPORTADO	899,5833333
ANTI	2018	MAIZ AMARILLO TRILLADO	1330,958333
ANTI	2018	MAIZ BLANCO CASCARA	1122,733333
ANTI	2018	MAIZ BLANCO TRILLADO	1425,5
ANTI	2018	MAIZ PIRA	2454,416667
ANTI	2018	MANDARINA COMUN	868
ANTI	2018	MANDARINA ONECO	1893,191489
ANTI	2018	MANGO COMUN	1194,517241
ANTI	2018	MANGO COSTENO	769
ANTI	2018	MANGO DE AZUCAR	1766,285714
ANTI	2018	MANGO MANZANO	1531,7
ANTI	2018	MANGO TOMMY	2248,851064
ANTI	2018	MANGO YULIMA	1355,75
ANTI	2018	MANZANA NACIONAL	3578,25
ANTI	2018	MANZANA ROJA IMPORTADA	4476,041667
ANTI	2018	MANZANA ROYAL GALA IMPORTADA	4451,388889
ANTI	2018	MANZANA VERDE IMPORTADA	4824,583333
ANTI	2018	MARACUYA	1975,642857
ANTI	2018	MARACUYA ANTIOQUENO	1907,75
ANTI	2018	MARACUYA VALLUNO	2951,727273
ANTI	2018	MELON CANTALUP	2513,444444
ANTI	2018	MORA DE CASTILLA	2203,708333
ANTI	2018	NARANJA COMUN	481,8333333
ANTI	2018	NARANJA VALENCIA	1062,270833
ANTI	2018	PAPA CAPIRA	1244,055556
ANTI	2018	PAPA CRIOLLA LIMPIA	1546,318182
ANTI	2018	PAPA NEVADA	1582,392857
ANTI	2018	PAPA PURACE	1008,636364
ANTI	2018	PAPA R-12 NEGRA	1068,909091
ANTI	2018	PAPAYA HAWAIANA	1676,863636
ANTI	2018	PAPAYA MARADOL	1833,708333
ANTI	2018	PAPAYA MELONA	1116,416667
ANTI	2018	PAPAYA REDONDA	1116,75
ANTI	2018	PAPAYA TAINUNG	1184,875
ANTI	2018	PATILLA	920,8333333
ANTI	2018	PATILLA BABY	1851,25
ANTI	2018	PEPINO COHOMBRO	873,4722222
ANTI	2018	PEPINO DE RELLENAR	2405,583333
ANTI	2018	PERA IMPORTADA	4663,708333
ANTI	2018	PERA NACIONAL	1964
ANTI	2018	PEREJIL	3409,454545
ANTI	2018	PIMENTON	1920,940476
ANTI	2018	PIMENTON VERDE	3233,083333
ANTI	2018	PINA GOLD	1298,166667
ANTI	2018	PINA MANZANA	1091,631579
ANTI	2018	PINA PEROLERA	1047,583333
ANTI	2018	PITAHAYA	5672,6
ANTI	2018	PLATANO COMINO	1085,541667
ANTI	2018	PLATANO DOMINICO VERDE	701,9767442
ANTI	2018	PLATANO GUINEO	551,9880952
ANTI	2018	PLATANO HARTON MADURO	1069,5
ANTI	2018	PLATANO HARTON VERDE	1091,833333
ANTI	2018	PLATANO HARTON VERDE EJE CAFETERO	1483,333333
ANTI	2018	RABANO ROJO	1694,5
ANTI	2018	REMOLACHA	726,6666667
ANTI	2018	REMOLACHA REGIONAL	525,4166667
ANTI	2018	REPOLLO BLANCO	553,547619
ANTI	2018	REPOLLO MORADO	773,7058824
ANTI	2018	TANGELO	2455,190476
ANTI	2018	TOMATE CHONTO	1392,625
ANTI	2018	TOMATE CHONTO REGIONAL	1530
ANTI	2018	TOMATE DE ARBOL	1446,825
ANTI	2018	TOMATE LARGA VIDA	3034,75
ANTI	2018	TOMATE RINON	2538,666667
ANTI	2018	UCHUVA CON CASCARA	2797,166667
ANTI	2018	UVA IMPORTADA	7435,333333
ANTI	2018	UVA ISABELA	3007,666667
ANTI	2018	UVA RED GLOBE NACIONAL	4636,375
ANTI	2018	UVA VERDE	5776,7
ANTI	2018	YUCA CHIROSA	1277,458333
ANTI	2018	YUCA CRIOLLA	1442,75
ANTI	2018	YUCA ICA	1223
ANTI	2018	ZANAHORIA LARGA VIDA	688,0729167
ANTI	2018	ZAPOTE	1524,947368
ANTI	2019	ACELGA	1312,25
ANTI	2019	AGUACATE COMUN	2226,47619
ANTI	2019	AGUACATE HASS	2594,116667
ANTI	2019	AGUACATE PAPELILLO	3277,404255
ANTI	2019	AHUYAMA	802,1388889
ANTI	2019	AJI TOPITO DULCE	2718,666667
ANTI	2019	AJO IMPORTADO	4012,333333
ANTI	2019	APIO	957,3333333
ANTI	2019	ARRACACHA BLANCA	1614,75
ANTI	2019	ARROZ DE PRIMERA	2541,083333
ANTI	2019	ARVEJA VERDE EN VAINA	2861,083333
ANTI	2019	ARVEJA VERDE EN VAINA PASTUSA	2864,818182
ANTI	2019	ARVEJA VERDE SECA IMPORTADA	2187,375
ANTI	2019	BANANO BOCADILLO	1044,173913
ANTI	2019	BANANO CRIOLLO	831,9444444
ANTI	2019	BANANO URABA	1034,7
ANTI	2019	BERENJENA	1715,083333
ANTI	2019	BOROJO	3640,5
ANTI	2019	BREVA	3556
ANTI	2019	BROCOLI	1819,655172
ANTI	2019	CALABACIN	1212,25
ANTI	2019	CALABAZA	923,4166667
ANTI	2019	CEBOLLA CABEZONA BLANCA	1554,416667
ANTI	2019	CEBOLLA CABEZONA ROJA IMPORTADA	2178,416667
ANTI	2019	CEBOLLA JUNCA	1609,816667
ANTI	2019	CEBOLLA PUERRO	1964,916667
ANTI	2019	CHOCOLO MAZORCA	782,195122
ANTI	2019	CIDRA	592,2291667
ANTI	2019	CILANTRO	2401,8
ANTI	2019	CIRUELA IMPORTADA	7717,333333
ANTI	2019	CIRUELA ROJA	3026,5
ANTI	2019	COCO	5536,333333
ANTI	2019	COLES	1133
ANTI	2019	COLIFLOR	1937,034483
ANTI	2019	CURUBA	1223,333333
ANTI	2019	DURAZNO IMPORTADO	6809
ANTI	2019	DURAZNO NACIONAL	4531,666667
ANTI	2019	ESPINACA	1861,583333
ANTI	2019	FRESA	5874,066667
ANTI	2019	FRIJOL CARGAMANTO BLANCO	6481,761905
ANTI	2019	FRIJOL CARGAMANTO ROJO	5793,777778
ANTI	2019	FRIJOL NIMA CALIMA	4706
ANTI	2019	FRIJOL RADICAL	4244,727273
ANTI	2019	FRIJOL URIBE ROSADO	4394,416667
ANTI	2019	FRIJOL VERDE CARGAMANTO	2288,941667
ANTI	2019	GARBANZO IMPORTADO	3373,75
ANTI	2019	GRANADILLA	4737,041667
ANTI	2019	GUANABANA	1980,972222
ANTI	2019	GUAYABA MANZANA	2437,375
ANTI	2019	GUAYABA PERA	1425,875
ANTI	2019	GUAYABA PERA VALLUNA	1750,333333
ANTI	2019	GULUPA	1330,555556
ANTI	2019	HABICHUELA	1604,527778
ANTI	2019	HIGO	3448,391304
ANTI	2019	KIWI	6424
ANTI	2019	LECHUGA BATAVIA	856,6333333
ANTI	2019	LECHUGA CRESPA VERDE	1481,470588
ANTI	2019	LENTEJA IMPORTADA	2674,166667
ANTI	2019	LIMON COMUN	1944,138889
ANTI	2019	LIMON MANDARINO	849,2166667
ANTI	2019	LIMON TAHITI	1909,425532
ANTI	2019	LULO	2628,375
ANTI	2019	MAIZ AMARILLO CASCARA	1250,972222
ANTI	2019	MAIZ AMARILLO CASCARA IMPORTADO	1090,416667
ANTI	2019	MAIZ AMARILLO TRILLADO	1535,625
ANTI	2019	MAIZ BLANCO CASCARA	1362,142857
ANTI	2019	MAIZ BLANCO TRILLADO	1569,541667
ANTI	2019	MAIZ PIRA	2535,5
ANTI	2019	MANDARINA COMUN	651,375
ANTI	2019	MANDARINA ONECO	1803,770833
ANTI	2019	MANGO COMUN	1270,09375
ANTI	2019	MANGO COSTENO	692
ANTI	2019	MANGO DE AZUCAR	1809,2
ANTI	2019	MANGO MANZANO	1153
ANTI	2019	MANGO TOMMY	2850,042553
ANTI	2019	MANGO YULIMA	1577,3
ANTI	2019	MANZANA NACIONAL	3684,416667
ANTI	2019	MANZANA ROJA IMPORTADA	5455,166667
ANTI	2019	MANZANA ROYAL GALA IMPORTADA	5267
ANTI	2019	MANZANA VERDE IMPORTADA	5873,527778
ANTI	2019	MARACUYA	2249,708333
ANTI	2019	MARACUYA ANTIOQUENO	2175,5
ANTI	2019	MARACUYA VALLUNO	2990,5
ANTI	2019	MELON CANTALUP	2495,083333
ANTI	2019	MORA DE CASTILLA	2391,952381
ANTI	2019	NARANJA COMUN	437,7083333
ANTI	2019	NARANJA VALENCIA	1145,270833
ANTI	2019	PAPA CAPIRA	1387,104167
ANTI	2019	PAPA CRIOLLA LIMPIA	2427,116279
ANTI	2019	PAPA NEVADA	2051,43038
ANTI	2019	PAPA PARDA PASTUSA	1213,4
ANTI	2019	PAPA PURACE	1130,833333
ANTI	2019	PAPA R-12 NEGRA	1242,625
ANTI	2019	PAPAYA HAWAIANA	2007,5
ANTI	2019	PAPAYA MARADOL	2112,8125
ANTI	2019	PAPAYA MELONA	1237,833333
ANTI	2019	PAPAYA REDONDA	1248
ANTI	2019	PAPAYA TAINUNG	1209,291667
ANTI	2019	PATILLA	889,9166667
ANTI	2019	PATILLA BABY	2135,916667
ANTI	2019	PEPINO COHOMBRO	994,8450704
ANTI	2019	PEPINO DE RELLENAR	2166
ANTI	2019	PERA IMPORTADA	5191,25
ANTI	2019	PERA NACIONAL	2058,1
ANTI	2019	PEREJIL	3699,8125
ANTI	2019	PIMENTON	1570,142857
ANTI	2019	PIMENTON VERDE	2531,454545
ANTI	2019	PINA GOLD	1636,666667
ANTI	2019	PINA MANZANA	1597,590909
ANTI	2019	PINA PEROLERA	1381,75
ANTI	2019	PITAHAYA	4838,6
ANTI	2019	PLATANO COMINO	1081,166667
ANTI	2019	PLATANO DOMINICO VERDE	896,7428571
ANTI	2019	PLATANO GUINEO	656,6547619
ANTI	2019	PLATANO HARTON MADURO	1443,529412
ANTI	2019	PLATANO HARTON VERDE	1430,616667
ANTI	2019	PLATANO HARTON VERDE EJE CAFETERO	1843
ANTI	2019	RABANO ROJO	1717,583333
ANTI	2019	REMOLACHA	735,6166667
ANTI	2019	REMOLACHA REGIONAL	538,3333333
ANTI	2019	REPOLLO BLANCO	606,1666667
ANTI	2019	REPOLLO MORADO	647,3076923
ANTI	2019	TANGELO	2360,521739
ANTI	2019	TOMATE CHONTO	1347,041667
ANTI	2019	TOMATE CHONTO REGIONAL	1452,261905
ANTI	2019	TOMATE DE ARBOL	1367,341667
ANTI	2019	TOMATE LARGA VIDA	2999,25
ANTI	2019	TOMATE RINON	2602,416667
ANTI	2019	UCHUVA CON CASCARA	3085
ANTI	2019	UVA ISABELA	3165,333333
ANTI	2019	UVA RED GLOBE NACIONAL	4620,041667
ANTI	2019	UVA VERDE	5412,916667
ANTI	2019	YUCA CHIROSA	1338,375
ANTI	2019	YUCA CRIOLLA	1492,833333
ANTI	2019	YUCA ICA	1821
ANTI	2019	ZANAHORIA LARGA VIDA	687,0520833
ANTI	2019	ZAPOTE	1904,916667
ANTI	2020	ACELGA	1405,416667
ANTI	2020	AGUACATE COMUN	2182,375
ANTI	2020	AGUACATE HASS	2405,433333
ANTI	2020	AGUACATE PAPELILLO	3336,5625
ANTI	2020	AHUYAMA	772,0555556
ANTI	2020	AJI TOPITO DULCE	2188,416667
ANTI	2020	AJO IMPORTADO	4463
ANTI	2020	APIO	915,2291667
ANTI	2020	ARRACACHA BLANCA	2389,333333
ANTI	2020	ARROZ DE PRIMERA	3188,916667
ANTI	2020	ARVEJA VERDE EN VAINA	2758,125
ANTI	2020	ARVEJA VERDE EN VAINA PASTUSA	2834,777778
ANTI	2020	ARVEJA VERDE SECA IMPORTADA	2688,791667
ANTI	2020	BANANO BOCADILLO	1064,954545
ANTI	2020	BANANO CRIOLLO	1062,875
ANTI	2020	BANANO URABA	1070,166667
ANTI	2020	BERENJENA	1925,333333
ANTI	2020	BOROJO	3701,416667
ANTI	2020	BREVA	3745,363636
ANTI	2020	BROCOLI	2430,861111
ANTI	2020	CALABACIN	1142,333333
ANTI	2020	CALABAZA	909,9166667
ANTI	2020	CEBOLLA CABEZONA BLANCA	1614,888889
ANTI	2020	CEBOLLA CABEZONA ROJA IMPORTADA	2343,75
ANTI	2020	CEBOLLA JUNCA	1424,783333
ANTI	2020	CEBOLLA PUERRO	2603,833333
ANTI	2020	CHOCOLO MAZORCA	707,9166667
ANTI	2020	CIDRA	499,2083333
ANTI	2020	CILANTRO	2773,338983
ANTI	2020	CIRUELA IMPORTADA	6484
ANTI	2020	CIRUELA ROJA	2800,333333
ANTI	2020	COCO	6599,181818
ANTI	2020	COLES	1156
ANTI	2020	COLIFLOR	2334,805556
ANTI	2020	CURUBA	1200,458333
ANTI	2020	DURAZNO IMPORTADO	7462,333333
ANTI	2020	DURAZNO NACIONAL	4663,333333
ANTI	2020	ESPINACA	1859,125
ANTI	2020	FRESA	6406,833333
ANTI	2020	FRIJOL CARGAMANTO BLANCO	6465,297619
ANTI	2020	FRIJOL CARGAMANTO ROJO	5662,305556
ANTI	2020	FRIJOL NIMA CALIMA	5070,166667
ANTI	2020	FRIJOL RADICAL	5223,5
ANTI	2020	FRIJOL URIBE ROSADO	5062,083333
ANTI	2020	FRIJOL VERDE CARGAMANTO	2044,333333
ANTI	2020	GARBANZO IMPORTADO	3757,916667
ANTI	2020	GRANADILLA	4443,333333
ANTI	2020	GUANABANA	1951,171429
ANTI	2020	GUAYABA MANZANA	2564,25
ANTI	2020	GUAYABA PERA	1421,291667
ANTI	2020	GUAYABA PERA VALLUNA	2015,333333
ANTI	2020	GULUPA	1257,472222
ANTI	2020	HABICHUELA	1854,138889
ANTI	2020	HIGO	3299,75
ANTI	2020	KIWI	7260,333333
ANTI	2020	LECHUGA BATAVIA	1021,833333
ANTI	2020	LECHUGA CRESPA VERDE	1531,625
ANTI	2020	LENTEJA IMPORTADA	3364,791667
ANTI	2020	LIMON COMUN	2284,628571
ANTI	2020	LIMON MANDARINO	927,1833333
ANTI	2020	LIMON TAHITI	1625,75
ANTI	2020	LULO	2323,708333
ANTI	2020	MAIZ AMARILLO CASCARA	1272,916667
ANTI	2020	MAIZ AMARILLO CASCARA IMPORTADO	1124,583333
ANTI	2020	MAIZ AMARILLO TRILLADO	1465,833333
ANTI	2020	MAIZ BLANCO CASCARA	1299,583333
ANTI	2020	MAIZ BLANCO TRILLADO	1528,333333
ANTI	2020	MAIZ PIRA	3049,166667
ANTI	2020	MANDARINA COMUN	517,7
ANTI	2020	MANDARINA ONECO	2074,541667
ANTI	2020	MANGO COMUN	1359,878788
ANTI	2020	MANGO DE AZUCAR	2249,333333
ANTI	2020	MANGO TOMMY	3058,354167
ANTI	2020	MANGO YULIMA	1678
ANTI	2020	MANZANA NACIONAL	3774,333333
ANTI	2020	MANZANA ROJA IMPORTADA	5540
ANTI	2020	MANZANA ROYAL GALA IMPORTADA	5456,805556
ANTI	2020	MANZANA VERDE IMPORTADA	6135,361111
ANTI	2020	MARACUYA	2108,170213
ANTI	2020	MARACUYA ANTIOQUENO	2048,5
ANTI	2020	MELON CANTALUP	2583,75
ANTI	2020	MORA DE CASTILLA	2436,4
ANTI	2020	NARANJA COMUN	454,7083333
ANTI	2020	NARANJA VALENCIA	1274,6875
ANTI	2020	PAPA CAPIRA	1119,333333
ANTI	2020	PAPA CRIOLLA LIMPIA	1688,575
ANTI	2020	PAPA NEVADA	1420,817073
ANTI	2020	PAPA R-12 NEGRA	961,3333333
ANTI	2020	PAPAYA HAWAIANA	2362,416667
ANTI	2020	PAPAYA MARADOL	1823,729167
ANTI	2020	PAPAYA MELONA	1173,416667
ANTI	2020	PAPAYA REDONDA	1175,416667
ANTI	2020	PAPAYA TAINUNG	1182,333333
ANTI	2020	PATILLA	850,0833333
ANTI	2020	PATILLA BABY	2262,75
ANTI	2020	PEPINO COHOMBRO	948,6805556
ANTI	2020	PEPINO DE RELLENAR	2779,833333
ANTI	2020	PERA IMPORTADA	5723,875
